obserwacja;dla_2_atrybutow;%_obserwacji_2;dla_3_atrybutow;%_obserwacji_3;dla_4_atrybutow;%_obserwacji_4;dla_5_atrybutow;%_obserwacji_5;dla_6_atrybutow;%_obserwacji_6;dla_7_atrybutow;%_obserwacji_7;dla_8_atrybutow;%_obserwacji_8;dla_9_atrybutow;%_obserwacji_9;dla_10_atrybutow;%_obserwacji_10;dla_wszystkich_kombinacji;%_obserwacji_caly_zbior
2;13;28.889;31;25.833;60;28.571;71;28.175;85;40.476;28;23.333;1;2.222;1;10.000;0;0.000;290;28.628
4;4;8.889;7;5.833;5;2.381;0;0.000;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;17;1.678
7;9;20.000;22;18.333;45;21.429;68;26.984;68;32.381;22;18.333;11;24.444;5;50.000;0;0.000;250;24.679
10;4;8.889;11;9.167;18;8.571;3;1.190;11;5.238;3;2.500;0;0.000;0;0.000;0;0.000;50;4.936
11;9;20.000;9;7.500;9;4.286;0;0.000;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;28;2.764
12;1;2.222;7;5.833;6;2.857;1;0.397;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;16;1.579
14;1;2.222;3;2.500;2;0.952;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;6;0.592
18;1;2.222;0;0.000;0;0.000;1;0.397;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
20;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
26;9;20.000;21;17.500;38;18.095;0;0.000;14;6.667;0;0.000;0;0.000;0;0.000;0;0.000;82;8.095
27;5;11.111;4;3.333;1;0.476;0;0.000;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;11;1.086
29;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
30;4;8.889;10;8.333;10;4.762;7;2.778;3;1.429;0;0.000;0;0.000;0;0.000;0;0.000;34;3.356
35;9;20.000;35;29.167;59;28.095;55;21.825;18;8.571;6;5.000;10;22.222;2;20.000;0;0.000;194;19.151
36;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
38;1;2.222;1;0.833;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.296
44;2;4.444;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
45;3;6.667;7;5.833;10;4.762;10;3.968;6;2.857;1;0.833;0;0.000;0;0.000;0;0.000;37;3.653
46;5;11.111;13;10.833;11;5.238;3;1.190;7;3.333;3;2.500;2;4.444;0;0.000;0;0.000;44;4.344
47;3;6.667;1;0.833;1;0.476;1;0.397;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;6;0.592
49;7;15.556;16;13.333;28;13.333;14;5.556;8;3.810;11;9.167;0;0.000;0;0.000;0;0.000;84;8.292
51;3;6.667;2;1.667;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;5;0.494
53;1;2.222;3;2.500;2;0.952;0;0.000;1;0.476;1;0.833;0;0.000;0;0.000;0;0.000;8;0.790
54;1;2.222;4;3.333;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;6;0.592
55;2;4.444;11;9.167;6;2.857;1;0.397;7;3.333;2;1.667;0;0.000;0;0.000;0;0.000;29;2.863
57;9;20.000;10;8.333;20;9.524;28;11.111;7;3.333;5;4.167;0;0.000;0;0.000;0;0.000;79;7.799
60;9;20.000;31;25.833;69;32.857;95;37.698;42;20.000;32;26.667;8;17.778;4;40.000;1;100.000;291;28.727
63;9;20.000;15;12.500;17;8.095;18;7.143;13;6.190;1;0.833;0;0.000;1;10.000;0;0.000;74;7.305
64;1;2.222;3;2.500;5;2.381;6;2.381;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;15;1.481
66;7;15.556;14;11.667;31;14.762;26;10.317;28;13.333;9;7.500;6;13.333;3;30.000;0;0.000;124;12.241
68;7;15.556;17;14.167;19;9.048;8;3.175;2;0.952;0;0.000;0;0.000;0;0.000;0;0.000;53;5.232
71;1;2.222;3;2.500;2;0.952;1;0.397;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;8;0.790
78;5;11.111;3;2.500;5;2.381;11;4.365;4;1.905;0;0.000;0;0.000;0;0.000;0;0.000;28;2.764
80;1;2.222;0;0.000;4;1.905;1;0.397;9;4.286;0;0.000;0;0.000;0;0.000;0;0.000;15;1.481
81;11;24.444;28;23.333;52;24.762;49;19.444;57;27.143;35;29.167;17;37.778;2;20.000;1;100.000;252;24.877
83;0;0.000;0;0.000;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
84;0;0.000;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
85;1;2.222;2;1.667;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;4;0.395
86;3;6.667;10;8.333;7;3.333;0;0.000;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;21;2.073
88;13;28.889;22;18.333;33;15.714;48;19.048;31;14.762;13;10.833;12;26.667;0;0.000;0;0.000;172;16.979
89;2;4.444;3;2.500;6;2.857;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;11;1.086
90;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
92;5;11.111;9;7.500;12;5.714;0;0.000;1;0.476;2;1.667;0;0.000;0;0.000;0;0.000;29;2.863
93;4;8.889;3;2.500;4;1.905;3;1.190;9;4.286;0;0.000;0;0.000;0;0.000;0;0.000;23;2.270
97;9;20.000;23;19.167;25;11.905;49;19.444;41;19.524;24;20.000;4;8.889;0;0.000;0;0.000;175;17.275
98;4;8.889;6;5.000;3;1.429;1;0.397;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;14;1.382
100;3;6.667;4;3.333;2;0.952;1;0.397;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;10;0.987
101;5;11.111;4;3.333;7;3.333;4;1.587;0;0.000;1;0.833;0;0.000;0;0.000;0;0.000;21;2.073
104;2;4.444;3;2.500;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;5;0.494
105;0;0.000;1;0.833;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
107;6;13.333;9;7.500;29;13.810;22;8.730;19;9.048;0;0.000;1;2.222;0;0.000;0;0.000;86;8.490
108;4;8.889;6;5.000;5;2.381;7;2.778;0;0.000;3;2.500;3;6.667;0;0.000;1;100.000;29;2.863
109;0;0.000;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
112;0;0.000;0;0.000;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
113;6;13.333;1;0.833;6;2.857;1;0.397;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;14;1.382
114;7;15.556;12;10.000;2;0.952;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;21;2.073
117;1;2.222;0;0.000;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
123;3;6.667;3;2.500;1;0.476;1;0.397;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;8;0.790
124;9;20.000;9;7.500;26;12.381;23;9.127;5;2.381;2;1.667;1;2.222;0;0.000;0;0.000;75;7.404
125;8;17.778;15;12.500;22;10.476;20;7.937;1;0.476;2;1.667;0;0.000;0;0.000;0;0.000;68;6.713
127;15;33.333;28;23.333;57;27.143;86;34.127;39;18.571;32;26.667;22;48.889;0;0.000;0;0.000;279;27.542
128;1;2.222;2;1.667;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.296
129;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
130;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
131;5;11.111;0;0.000;0;0.000;0;0.000;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;6;0.592
132;7;15.556;11;9.167;3;1.429;1;0.397;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;22;2.172
133;5;11.111;12;10.000;16;7.619;11;4.365;13;6.190;3;2.500;0;0.000;0;0.000;0;0.000;60;5.923
136;6;13.333;7;5.833;4;1.905;7;2.778;4;1.905;2;1.667;0;0.000;0;0.000;0;0.000;30;2.962
137;8;17.778;5;4.167;4;1.905;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;17;1.678
138;9;20.000;22;18.333;22;10.476;36;14.286;47;22.381;9;7.500;2;4.444;0;0.000;0;0.000;147;14.511
140;12;26.667;20;16.667;38;18.095;29;11.508;24;11.429;26;21.667;13;28.889;5;50.000;0;0.000;167;16.486
141;9;20.000;19;15.833;36;17.143;26;10.317;18;8.571;10;8.333;1;2.222;0;0.000;0;0.000;119;11.747
143;3;6.667;2;1.667;1;0.476;24;9.524;3;1.429;13;10.833;0;0.000;0;0.000;0;0.000;46;4.541
144;2;4.444;3;2.500;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;5;0.494
146;9;20.000;18;15.000;44;20.952;28;11.111;6;2.857;2;1.667;0;0.000;0;0.000;0;0.000;107;10.563
148;1;2.222;6;5.000;3;1.429;0;0.000;0;0.000;1;0.833;0;0.000;0;0.000;0;0.000;11;1.086
149;8;17.778;16;13.333;19;9.048;31;12.302;17;8.095;10;8.333;8;17.778;0;0.000;1;100.000;110;10.859
155;8;17.778;16;13.333;23;10.952;18;7.143;28;13.333;0;0.000;0;0.000;0;0.000;0;0.000;93;9.181
156;8;17.778;20;16.667;33;15.714;4;1.587;13;6.190;0;0.000;0;0.000;0;0.000;0;0.000;78;7.700
158;2;4.444;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
160;4;8.889;1;0.833;1;0.476;3;1.190;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;9;0.888
162;9;20.000;24;20.000;28;13.333;29;11.508;10;4.762;11;9.167;1;2.222;3;30.000;0;0.000;115;11.352
163;1;2.222;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
164;1;2.222;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
168;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
169;6;13.333;3;2.500;9;4.286;10;3.968;6;2.857;2;1.667;2;4.444;0;0.000;0;0.000;38;3.751
171;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
172;3;6.667;7;5.833;7;3.333;4;1.587;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;22;2.172
174;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
175;2;4.444;8;6.667;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;11;1.086
179;1;2.222;3;2.500;7;3.333;2;0.794;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;14;1.382
180;5;11.111;2;1.667;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;8;0.790
181;9;20.000;31;25.833;44;20.952;35;13.889;38;18.095;26;21.667;0;0.000;1;10.000;0;0.000;184;18.164
183;9;20.000;21;17.500;45;21.429;110;43.651;1;0.476;11;9.167;0;0.000;0;0.000;0;0.000;197;19.447
187;1;2.222;1;0.833;1;0.476;1;0.397;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;4;0.395
190;10;22.222;35;29.167;42;20.000;44;17.460;23;10.952;30;25.000;10;22.222;2;20.000;0;0.000;196;19.348
191;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
192;9;20.000;32;26.667;64;30.476;56;22.222;42;20.000;7;5.833;10;22.222;0;0.000;0;0.000;220;21.718
193;9;20.000;10;8.333;31;14.762;28;11.111;1;0.476;5;4.167;0;0.000;0;0.000;0;0.000;84;8.292
194;9;20.000;17;14.167;9;4.286;0;0.000;3;1.429;0;0.000;0;0.000;0;0.000;0;0.000;38;3.751
195;1;2.222;1;0.833;1;0.476;4;1.587;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;7;0.691
198;13;28.889;29;24.167;64;30.476;61;24.206;61;29.048;43;35.833;10;22.222;1;10.000;0;0.000;282;27.838
201;12;26.667;42;35.000;75;35.714;81;32.143;78;37.143;46;38.333;22;48.889;5;50.000;0;0.000;361;35.637
203;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
205;2;4.444;5;4.167;3;1.429;3;1.190;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;14;1.382
207;1;2.222;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
209;9;20.000;24;20.000;18;8.571;13;5.159;22;10.476;6;5.000;0;0.000;0;0.000;0;0.000;92;9.082
212;10;22.222;21;17.500;45;21.429;102;40.476;18;8.571;41;34.167;10;22.222;0;0.000;0;0.000;247;24.383
214;1;2.222;7;5.833;10;4.762;13;5.159;2;0.952;0;0.000;0;0.000;0;0.000;0;0.000;33;3.258
215;1;2.222;1;0.833;3;1.429;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;5;0.494
220;2;4.444;1;0.833;4;1.905;1;0.397;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;8;0.790
222;2;4.444;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
223;7;15.556;8;6.667;20;9.524;1;0.397;30;14.286;1;0.833;0;0.000;0;0.000;0;0.000;67;6.614
225;1;2.222;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
226;9;20.000;23;19.167;29;13.810;3;1.190;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;64;6.318
227;2;4.444;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;20.000;0;0.000;4;0.395
229;2;4.444;3;2.500;1;0.476;3;1.190;1;0.476;1;0.833;0;0.000;0;0.000;0;0.000;11;1.086
231;4;8.889;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;4;0.395
232;2;4.444;4;3.333;0;0.000;0;0.000;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;7;0.691
234;3;6.667;3;2.500;5;2.381;8;3.175;0;0.000;1;0.833;0;0.000;0;0.000;0;0.000;20;1.974
235;1;2.222;1;0.833;1;0.476;2;0.794;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;6;0.592
236;12;26.667;27;22.500;57;27.143;36;14.286;61;29.048;23;19.167;9;20.000;0;0.000;0;0.000;225;22.211
238;8;17.778;25;20.833;18;8.571;16;6.349;1;0.476;2;1.667;2;4.444;0;0.000;0;0.000;72;7.108
