obserwacja;dla_2_atrybutow;%_obserwacji_2;dla_3_atrybutow;%_obserwacji_3;dla_4_atrybutow;%_obserwacji_4;dla_5_atrybutow;%_obserwacji_5;dla_6_atrybutow;%_obserwacji_6;dla_7_atrybutow;%_obserwacji_7;dla_8_atrybutow;%_obserwacji_8;dla_9_atrybutow;%_obserwacji_9;dla_10_atrybutow;%_obserwacji_10;dla_wszystkich_kombinacji;%_obserwacji_caly_zbior
55;2;4.444;2;1.667;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;4;0.395
57;7;15.556;10;8.333;20;9.524;16;6.349;5;2.381;0;0.000;0;0.000;0;0.000;0;0.000;58;5.726
60;9;20.000;36;30.000;81;38.571;115;45.635;100;47.619;49;40.833;19;42.222;4;40.000;0;0.000;413;40.770
63;11;24.444;20;16.667;35;16.667;35;13.889;22;10.476;16;13.333;3;6.667;0;0.000;0;0.000;142;14.018
64;3;6.667;5;4.167;2;0.952;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;10;0.987
66;8;17.778;21;17.500;28;13.333;22;8.730;20;9.524;10;8.333;0;0.000;0;0.000;0;0.000;109;10.760
68;8;17.778;18;15.000;14;6.667;3;1.190;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;44;4.344
71;2;4.444;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.296
78;6;13.333;7;5.833;9;4.286;4;1.587;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;26;2.567
80;2;4.444;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.296
81;10;22.222;19;15.833;26;12.381;36;14.286;36;17.143;18;15.000;7;15.556;2;20.000;0;0.000;154;15.202
85;2;4.444;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
86;2;4.444;6;5.000;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;9;0.888
88;7;15.556;14;11.667;27;12.857;43;17.063;42;20.000;17;14.167;1;2.222;0;0.000;0;0.000;151;14.906
89;0;0.000;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
90;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
92;2;4.444;8;6.667;5;2.381;3;1.190;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;18;1.777
93;4;8.889;4;3.333;4;1.905;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;12;1.185
97;8;17.778;25;20.833;44;20.952;50;19.841;43;20.476;22;18.333;11;24.444;3;30.000;0;0.000;206;20.336
98;3;6.667;2;1.667;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;5;0.494
99;0;0.000;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
100;2;4.444;6;5.000;4;1.905;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;12;1.185
101;3;6.667;4;3.333;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;8;0.790
104;2;4.444;2;1.667;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;5;0.494
107;7;15.556;16;13.333;15;7.143;16;6.349;9;4.286;0;0.000;0;0.000;0;0.000;0;0.000;63;6.219
108;5;11.111;5;4.167;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;11;1.086
109;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
112;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
113;3;6.667;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;4;0.395
114;7;15.556;7;5.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;14;1.382
117;2;4.444;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.296
123;2;4.444;3;2.500;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;6;0.592
124;13;28.889;9;7.500;27;12.857;29;11.508;6;2.857;0;0.000;0;0.000;0;0.000;0;0.000;84;8.292
125;6;13.333;8;6.667;10;4.762;1;0.397;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;25;2.468
127;15;33.333;28;23.333;49;23.333;50;19.841;36;17.143;31;25.833;13;28.889;4;40.000;0;0.000;226;22.310
128;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
129;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
131;2;4.444;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
132;4;8.889;2;1.667;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;6;0.592
133;1;2.222;2;1.667;2;0.952;1;0.397;1;0.476;1;0.833;0;0.000;0;0.000;0;0.000;8;0.790
136;2;4.444;7;5.833;7;3.333;3;1.190;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;19;1.876
137;8;17.778;6;5.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;14;1.382
138;9;20.000;36;30.000;75;35.714;81;32.143;67;31.905;34;28.333;7;15.556;0;0.000;0;0.000;309;30.503
140;13;28.889;23;19.167;33;15.714;23;9.127;20;9.524;4;3.333;0;0.000;0;0.000;0;0.000;116;11.451
141;10;22.222;24;20.000;35;16.667;37;14.683;26;12.381;15;12.500;2;4.444;0;0.000;0;0.000;149;14.709
143;3;6.667;10;8.333;18;8.571;21;8.333;19;9.048;6;5.000;0;0.000;0;0.000;0;0.000;77;7.601
144;5;11.111;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;5;0.494
146;9;20.000;36;30.000;54;25.714;21;8.333;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;120;11.846
148;2;4.444;5;4.167;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;7;0.691
149;6;13.333;13;10.833;13;6.190;10;3.968;5;2.381;1;0.833;0;0.000;0;0.000;0;0.000;48;4.738
155;8;17.778;17;14.167;11;5.238;4;1.587;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;41;4.047
156;10;22.222;13;10.833;9;4.286;6;2.381;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;38;3.751
158;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
160;5;11.111;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;5;0.494
161;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
162;10;22.222;23;19.167;42;20.000;56;22.222;42;20.000;19;15.833;7;15.556;1;10.000;0;0.000;200;19.743
164;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
169;5;11.111;4;3.333;3;1.429;3;1.190;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;15;1.481
172;5;11.111;3;2.500;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;8;0.790
174;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
175;2;4.444;2;1.667;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;4;0.395
176;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
179;1;2.222;4;3.333;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;5;0.494
180;2;4.444;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
181;9;20.000;33;27.500;57;27.143;34;13.492;9;4.286;0;0.000;0;0.000;0;0.000;0;0.000;142;14.018
183;9;20.000;36;30.000;84;40.000;118;46.825;89;42.381;39;32.500;12;26.667;0;0.000;0;0.000;387;38.203
187;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
190;10;22.222;33;27.500;56;26.667;58;23.016;40;19.048;17;14.167;4;8.889;0;0.000;0;0.000;218;21.520
191;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
192;9;20.000;33;27.500;54;25.714;28;11.111;5;2.381;0;0.000;0;0.000;0;0.000;0;0.000;129;12.734
193;9;20.000;36;30.000;45;21.429;14;5.556;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;104;10.267
194;7;15.556;10;8.333;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;18;1.777
195;2;4.444;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.296
197;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
198;11;24.444;32;26.667;57;27.143;75;29.762;51;24.286;36;30.000;21;46.667;7;70.000;0;0.000;290;28.628
201;13;28.889;44;36.667;81;38.571;105;41.667;77;36.667;57;47.500;23;51.111;6;60.000;1;100.000;407;40.178
203;2;4.444;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
205;4;8.889;4;3.333;4;1.905;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;12;1.185
207;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
208;2;4.444;1;0.833;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;4;0.395
209;9;20.000;27;22.500;28;13.333;23;9.127;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;88;8.687
212;9;20.000;34;28.333;65;30.952;86;34.127;62;29.524;36;30.000;16;35.556;6;60.000;0;0.000;314;30.997
214;2;4.444;6;5.000;3;1.429;1;0.397;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;12;1.185
215;3;6.667;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.296
220;1;2.222;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
222;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
223;2;4.444;7;5.833;4;1.905;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;13;1.283
225;3;6.667;2;1.667;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;5;0.494
226;9;20.000;30;25.000;30;14.286;11;4.365;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;80;7.897
227;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
229;2;4.444;5;4.167;6;2.857;1;0.397;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;15;1.481
231;3;6.667;7;5.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;10;0.987
232;1;2.222;2;1.667;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.296
234;2;4.444;3;2.500;4;1.905;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;9;0.888
235;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
236;13;28.889;20;16.667;31;14.762;36;14.286;40;19.048;28;23.333;11;24.444;1;10.000;0;0.000;180;17.769
238;9;20.000;21;17.500;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;30;2.962
241;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
243;3;6.667;2;1.667;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;6;0.592
247;9;20.000;14;11.667;10;4.762;1;0.397;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;34;3.356
249;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
250;8;17.778;7;5.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;15;1.481
255;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
256;3;6.667;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.296
257;9;20.000;27;22.500;19;9.048;3;1.190;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;58;5.726
258;14;31.111;17;14.167;30;14.286;54;21.429;47;22.381;18;15.000;8;17.778;1;10.000;1;100.000;190;18.756
259;3;6.667;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;4;0.395
261;11;24.444;24;20.000;57;27.143;64;25.397;61;29.048;37;30.833;18;40.000;5;50.000;1;100.000;278;27.443
262;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
270;3;6.667;8;6.667;7;3.333;2;0.794;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;20;1.974
274;7;15.556;13;10.833;10;4.762;2;0.794;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;32;3.159
275;9;20.000;31;25.833;27;12.857;6;2.381;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;74;7.305
276;3;6.667;6;5.000;3;1.429;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;12;1.185
277;1;2.222;2;1.667;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;4;0.395
278;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
280;6;13.333;8;6.667;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;15;1.481
284;9;20.000;30;25.000;19;9.048;8;3.175;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;66;6.515
287;2;4.444;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
288;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
292;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
294;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
297;7;15.556;9;7.500;10;4.762;5;1.984;2;0.952;0;0.000;0;0.000;0;0.000;0;0.000;33;3.258
298;6;13.333;15;12.500;21;10.000;27;10.714;13;6.190;10;8.333;3;6.667;0;0.000;0;0.000;95;9.378
299;1;2.222;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
303;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
306;8;17.778;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;9;0.888
307;7;15.556;12;10.000;13;6.190;3;1.190;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;35;3.455
309;7;15.556;9;7.500;4;1.905;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;20;1.974
310;9;20.000;36;30.000;84;40.000;116;46.032;89;42.381;37;30.833;5;11.111;0;0.000;0;0.000;376;37.117
311;11;24.444;18;15.000;29;13.810;52;20.635;52;24.762;25;20.833;5;11.111;0;0.000;0;0.000;192;18.954
315;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
316;12;26.667;34;28.333;72;34.286;92;36.508;77;36.667;46;38.333;22;48.889;6;60.000;1;100.000;362;35.735
318;1;2.222;3;2.500;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;4;0.395
319;1;2.222;3;2.500;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;4;0.395
320;1;2.222;2;1.667;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.296
324;2;4.444;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
327;6;13.333;3;2.500;4;1.905;1;0.397;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;14;1.382
328;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
329;6;13.333;9;7.500;8;3.810;6;2.381;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;29;2.863
332;1;2.222;1;0.833;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.296
333;5;11.111;15;12.500;17;8.095;10;3.968;5;2.381;5;4.167;0;0.000;0;0.000;0;0.000;57;5.627
335;17;37.778;43;35.833;83;39.524;111;44.048;106;50.476;72;60.000;32;71.111;8;80.000;1;100.000;473;46.693
338;1;2.222;3;2.500;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;4;0.395
339;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
343;11;24.444;25;20.833;34;16.190;37;14.683;29;13.810;9;7.500;6;13.333;0;0.000;0;0.000;151;14.906
344;12;26.667;40;33.333;84;40.000;123;48.810;116;55.238;77;64.167;35;77.778;9;90.000;1;100.000;497;49.062
345;2;4.444;6;5.000;9;4.286;6;2.381;3;1.429;0;0.000;0;0.000;0;0.000;0;0.000;26;2.567
347;2;4.444;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
349;3;6.667;3;2.500;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;6;0.592
351;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
352;2;4.444;3;2.500;6;2.857;2;0.794;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;13;1.283
353;3;6.667;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.296
354;2;4.444;2;1.667;2;0.952;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;6;0.592
361;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
365;5;11.111;8;6.667;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;13;1.283
366;2;4.444;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
370;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
371;2;4.444;2;1.667;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;4;0.395
374;9;20.000;23;19.167;42;20.000;56;22.222;43;20.476;27;22.500;9;20.000;2;20.000;0;0.000;211;20.829
375;2;4.444;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
378;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
381;9;20.000;13;10.833;6;2.857;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;28;2.764
383;8;17.778;4;3.333;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;12;1.185
385;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
386;2;4.444;3;2.500;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;5;0.494
388;2;4.444;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
392;1;2.222;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
393;9;20.000;26;21.667;50;23.810;30;11.905;16;7.619;0;0.000;0;0.000;0;0.000;0;0.000;131;12.932
395;3;6.667;6;5.000;2;0.952;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;11;1.086
397;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
400;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
401;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
402;9;20.000;36;30.000;59;28.095;57;22.619;50;23.810;11;9.167;0;0.000;0;0.000;0;0.000;222;21.915
404;9;20.000;18;15.000;27;12.857;15;5.952;6;2.857;0;0.000;0;0.000;0;0.000;0;0.000;75;7.404
405;16;35.556;10;8.333;27;12.857;28;11.111;3;1.429;0;0.000;0;0.000;0;0.000;0;0.000;84;8.292
407;2;4.444;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.296
408;7;15.556;12;10.000;19;9.048;21;8.333;17;8.095;9;7.500;2;4.444;0;0.000;0;0.000;87;8.588
411;9;20.000;11;9.167;8;3.810;3;1.190;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;31;3.060
414;2;4.444;1;0.833;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;4;0.395
419;12;26.667;22;18.333;33;15.714;38;15.079;40;19.048;27;22.500;14;31.111;4;40.000;1;100.000;191;18.855
420;3;6.667;3;2.500;1;0.476;1;0.397;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;8;0.790
422;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
424;4;8.889;2;1.667;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;6;0.592
426;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
427;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
430;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
435;2;4.444;1;0.833;2;0.952;1;0.397;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;7;0.691
436;2;4.444;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.296
440;9;20.000;36;30.000;72;34.286;91;36.111;60;28.571;26;21.667;6;13.333;0;0.000;0;0.000;300;29.615
442;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
445;9;20.000;16;13.333;5;2.381;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;30;2.962
