obserwacja;dla_2_atrybutow;%_obserwacji_2;dla_3_atrybutow;%_obserwacji_3;dla_4_atrybutow;%_obserwacji_4;dla_5_atrybutow;%_obserwacji_5;dla_6_atrybutow;%_obserwacji_6;dla_7_atrybutow;%_obserwacji_7;dla_8_atrybutow;%_obserwacji_8;dla_9_atrybutow;%_obserwacji_9;dla_10_atrybutow;%_obserwacji_10;dla_wszystkich_kombinacji;%_obserwacji_caly_zbior
2;9;20.000;36;30.000;28;13.333;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;73;7.206
7;1;2.222;2;1.667;2;0.952;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;5;0.494
11;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
35;9;20.000;7;5.833;2;0.952;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;18;1.777
49;1;2.222;2;1.667;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.296
57;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
60;6;13.333;11;9.167;5;2.381;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;22;2.172
81;1;2.222;3;2.500;4;1.905;3;1.190;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;12;1.185
88;1;2.222;4;3.333;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;5;0.494
97;1;2.222;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
107;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
124;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
125;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
127;3;6.667;8;6.667;7;3.333;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;18;1.777
138;9;20.000;6;5.000;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;16;1.579
140;1;2.222;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
141;2;4.444;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
146;4;8.889;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;4;0.395
155;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
181;3;6.667;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.296
183;9;20.000;16;13.333;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;25;2.468
190;1;2.222;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.197
192;9;20.000;5;4.167;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;14;1.382
193;4;8.889;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;4;0.395
198;2;4.444;3;2.500;3;1.429;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;8;0.790
201;4;8.889;16;13.333;19;9.048;6;2.381;15;7.143;0;0.000;0;0.000;0;0.000;0;0.000;60;5.923
209;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
212;4;8.889;15;12.500;7;3.333;6;2.381;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;32;3.159
223;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
236;1;2.222;3;2.500;2;0.952;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;6;0.592
238;2;4.444;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.296
257;2;4.444;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.296
258;1;2.222;1;0.833;1;0.476;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.296
261;0;0.000;0;0.000;0;0.000;1;0.397;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
275;3;6.667;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.296
284;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
297;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
307;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
310;9;20.000;36;30.000;26;12.381;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;71;7.009
311;3;6.667;9;7.500;13;6.190;1;0.397;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;26;2.567
316;3;6.667;1;0.833;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;4;0.395
327;1;2.222;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.099
335;5;11.111;18;15.000;21;10.000;22;8.730;29;13.810;16;13.333;1;2.222;0;0.000;0;0.000;112;11.056
343;1;2.222;3;2.500;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;4;0.395
344;9;20.000;22;18.333;42;20.000;34;13.492;14;6.667;0;0.000;0;0.000;0;0.000;0;0.000;121;11.945
374;3;6.667;7;5.833;3;1.429;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;13;1.283
